app_id,tag_count,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20
1998170,20,2D,Abstract,Adventure,Atmospheric,Choices Matter,Choose Your Own Adventure,Dark,Dynamic Narration,Dystopian,Horror,Interactive Fiction,LGBTQ+,Minimalist,Philosophical,Psychological,Psychological Horror,RPGMaker,Story Rich,Stylized,Text-Based
1998200,17,2D,2D Platformer,Action,Action RPG,Adventure,Combat,Fantasy,Indie,Inventory Management,Metroidvania,Pixel Graphics,Platformer,Retro,RPG,Side Scroller,Singleplayer,Story Rich,,,
1998220,20,3D,Action,Arcade,Atmospheric,Colorful,Competitive,Controller,Difficult,Driving,Dystopian,Electronic Music,Fast-Paced,Flight,Futuristic,Jet,Multiplayer,Physics,Racing,Sci-fi,Sports
1998250,20,3D,Action-Adventure,Adventure,Atmospheric,Casual,Cinematic,Collectathon,Controller,Emotional,Exploration,Faith,Family Friendly,Fantasy,Free to Play,Linear,Nature,Singleplayer,Stylized,Third Person,Tutorial
1998260,17,2D,Aliens,Alternate History,Building,Casual,City Builder,Colony Sim,Isometric,Linear,Management,Memes,Resource Management,Sci-fi,Simulation,Singleplayer,Story Rich,Strategy,,,
1998280,20,3D,Adventure,Aliens,Artificial Intelligence,Cartoony,Co-op,Dark,First-Person,Hunting,Investigation,Minimalist,Multiplayer,Mystery,Noir,Online Co-Op,Physics,Sci-fi,Singleplayer,Space,Supernatural
1998300,13,1990's,3D,Atmospheric,Casual,Cinematic,Dark,Exploration,First-Person,Horror,Indie,Psychological Horror,Singleplayer,Walking Simulator,,,,,,,
1998310,20,3D,Action,Arcade,Atmospheric,Colorful,Cyberpunk,Early Access,First-Person,Flight,Futuristic,Indie,Racing,Sci-fi,Score Attack,Skating,Skiing,Snowboarding,Sports,Stylized,VR
1998320,16,2D,Action,Arcade,Casual,Combat,Early Access,Local Co-Op,Pixel Graphics,Post-apocalyptic,PvE,Shooter,Singleplayer,Survival,Top-Down,Violent,Zombies,,,,
1998330,18,2D,Adventure,Anime,Atmospheric,Cute,Difficult,Exploration,Female Protagonist,Funny,Horror,JRPG,Open World,Psychological Horror,Retro,Singleplayer,Story Rich,Strategy,Survival Horror,,
1998340,20,2D,Action RPG,Adventure,Anime,Colorful,Comedy,Dark,Dark Comedy,Dark Fantasy,Dark Humor,Drama,Dungeon Crawler,Fantasy,Horror,JRPG,Magic,RPG,Strategy,Turn-Based Strategy,Turn-Based Tactics
1998350,20,2D,Action Roguelike,Bullet Hell,Difficult,Futuristic,Gun Customization,Hero Shooter,Indie,Mars,Mechs,Music,Pixel Graphics,Retro,Roguelike,Shooter,Singleplayer,Steampunk,Top-Down,Top-Down Shooter,Vehicular Combat
1998380,9,3D,Adventure,Arcade,Atmospheric,Casual,Colorful,Indie,Physics,Singleplayer,,,,,,,,,,,
1998390,10,3D,Adventure,Arcade,Atmospheric,Casual,Colorful,Cute,Indie,Linear,Singleplayer,,,,,,,,,,
1998420,20,1980s,1990's,2.5D,2D,Adventure,Alternate History,Controller,Family Friendly,Female Protagonist,Grid-Based Movement,Isometric,Minimalist,Old School,Pixel Graphics,Puzzle,Puzzle Platformer,Retro,Score Attack,Singleplayer,Sokoban
1998440,17,2D,2D Platformer,Action,Adventure,Comedy,Difficult,Drama,Exploration,Funny,Horror,Indie,Open World,Pixel Graphics,Platformer,Precision Platformer,Psychological Horror,Singleplayer,,,
1998450,19,Adventure,Aliens,Anime,Dystopian,Faith,Indie,JRPG,Roguelike,RPG,Singleplayer,Story Rich,Strategy,Strategy RPG,Tactical RPG,Turn-Based Combat,Turn-Based Strategy,Turn-Based Tactics,Visual Novel,Zombies,
1998470,20,2D,Adventure,Cartoony,Casual,Dark,Demons,Exploration,Gore,Horror,Minimalist,Old School,Pixel Graphics,Puzzle,Retro,Singleplayer,Story Rich,Surreal,Survival Horror,Top-Down,Walking Simulator
1998510,18,2D,Anime,Choices Matter,Combat,Dating Sim,Hentai,JRPG,Mature,NSFW,Nudity,Pixel Graphics,Post-apocalyptic,RPG,Sexual Content,Singleplayer,Turn-Based Combat,Turn-Based Tactics,Zombies,,
1998530,12,2D,Action,Bullet Hell,Controller,Cute,Difficult,Faith,Fantasy,Female Protagonist,Funny,Rhythm,Singleplayer,,,,,,,,
1998540,10,2D,2D Platformer,Action,Action-Adventure,Fantasy,Pixel Graphics,Score Attack,Shooter,Side Scroller,Singleplayer,,,,,,,,,,
1998580,20,3D,Action,Atmospheric,Cinematic,Dark,Emotional,Exploration,First-Person,Hidden Object,Horror,Idler,Logic,Physics,Psychological Horror,Puzzle,Realistic,Singleplayer,Stylized,Supernatural,Survival Horror
1998590,20,3D,Adventure,Atmospheric,ATV,Bikes,Cinematic,Creature Collector,Exploration,First-Person,FPS,Hunting,Motorbike,Nature,Open World,Realistic,Relaxing,Simulation,Sniper,Stealth,Walking Simulator
1998660,20,2D,Action RPG,Asynchronous Multiplayer,Card Battler,Card Game,Cinematic,Combat,Drama,Free to Play,Historical,Multiplayer,PvP,RPG,RTS,Strategy,Survival,Tactical,Turn-Based Strategy,Turn-Based Tactics,War
1998670,20,Adventure,Character Customization,Choices Matter,City Builder,Colony Sim,Combat,Early Access,Life Sim,Medieval,Nonlinear,Open World,Perma Death,PvE,Sandbox,Simulation,Singleplayer,Strategy,Text-Based,Turn-Based Combat,Turn-Based Tactics
1998680,20,1980s,2D,Action,Action Roguelike,Aliens,Arcade,Bullet Hell,Combat,Futuristic,Pixel Graphics,PvE,Retro,Roguelike,Sci-fi,Shoot 'Em Up,Shooter,Singleplayer,Space,Top-Down,Top-Down Shooter
1998710,6,2D,Action RPG,Indie,Modern,RPG,Singleplayer,,,,,,,,,,,,,,
1998760,20,2D,Action,Adventure,Cartoon,Cartoony,Colorful,Cute,Dark,Dark Comedy,Dark Humor,Early Access,Female Protagonist,Hand-drawn,Interactive Fiction,Lore-Rich,Parody,Satire,Shoot 'Em Up,Shooter,Story Rich
1998820,20,3D,3D Platformer,Adventure,Cartoony,Character Customization,Colorful,Controller,Cute,Emotional,Exploration,Family Friendly,Indie,Linear,Platformer,Puzzle,Puzzle Platformer,Relaxing,Singleplayer,Stylized,Third Person
1998840,16,2D,Action,Aliens,Arcade,Classic,Combat,Old School,Pixel Graphics,Retro,Sci-fi,Score Attack,Shooter,Singleplayer,Space,Top-Down,Top-Down Shooter,,,,
1998980,20,2D,Adventure,Cartoon,Cartoony,Casual,Character Customization,Colorful,Controller,Cute,Exploration,Family Friendly,Female Protagonist,Interactive Fiction,Mature,Relaxing,Shoot 'Em Up,Shooter,Singleplayer,Story Rich,Wholesome
1999050,20,2D,2D Platformer,Action,Action-Adventure,Casual,Colorful,Controller,Cute,Exploration,Female Protagonist,Funny,Hand-drawn,Platformer,Puzzle,Puzzle Platformer,Relaxing,Story Rich,Surreal,Third Person,Walking Simulator
1999090,6,2D Fighter,Action,Casual,Fighting,Free to Play,Pixel Graphics,,,,,,,,,,,,,,
1999120,20,2D,Adventure,Anime,Choices Matter,Fantasy,Futuristic,JRPG,Medieval,Multiple Endings,Mystery Dungeon,Nonlinear,Robots,RPG,Sci-fi,Singleplayer,Tactical RPG,Time Travel,Top-Down,Turn-Based Combat,Turn-Based Strategy
1999140,20,1990's,3D,Action,Atmospheric,Boomer Shooter,Cartoony,Controller,Dystopian,Exploration,First-Person,FPS,Nonlinear,Pixel Graphics,Retro,Sci-fi,Science,Shooter,Stylized,Transhumanism,Zombies
1999170,20,2.5D,Action-Adventure,Adventure,Combat,Controller,Exploration,Flight,Hack and Slash,Isometric,Looter Shooter,Mechs,Physics,Relaxing,Roguelite,Sci-fi,Shooter,Singleplayer,Survival,Top-Down Shooter,Twin Stick Shooter
1999290,19,3D,Action,Arcade,Casual,Choices Matter,Clicker,Colorful,Education,Immersive Sim,Indie,Modern,Multiplayer,Nature,Relaxing,Resource Management,Rhythm,Score Attack,Simulation,Singleplayer,
1999320,18,3D,Action,Action-Adventure,Adventure,Early Access,Exploration,First-Person,Indie,Naval Combat,Open World,Pirates,Procedural Generation,Resource Management,RPG,Sailing,Singleplayer,Third Person,Trading,,
1999360,20,1990's,3D,Atmospheric,Casual,Collectathon,Colorful,Cute,Family Friendly,Funny,Horror,Immersive Sim,Life Sim,Memes,Physics,Realistic,Relaxing,Simulation,Singleplayer,Surreal,Third Person
1999430,20,1980s,2D Platformer,Abstract,Action,America,Atmospheric,Colorful,FMV,Free to Play,Modern,Nostalgia,Pixel Graphics,Platformer,Retro,Runner,Satire,Short,Singleplayer,Story Rich,Stylized
1999450,20,2D,2D Platformer,4 Player Local,Action,Adventure,Cartoony,Casual,Co-op,Dark,Indie,Local Co-Op,Local Multiplayer,Loot,Minimalist,Multiplayer,Physics,Platformer,Simulation,Singleplayer,Stealth
1999460,20,3D,Anime,Atmospheric,Casual,Conversation,Dystopian,Female Protagonist,Immersive Sim,Interactive Fiction,Investigation,LGBTQ+,Minimalist,Nonlinear,Philosophical,Sci-fi,Simulation,Story Rich,Stylized,Transhumanism,Visual Novel
1999470,20,2D,Action,Action Roguelike,Adventure,Arcade,Bullet Hell,Casual,Cyberpunk,Early Access,Gun Customization,Indie,Loot,Old School,Pixel Graphics,Post-apocalyptic,Roguelite,Shoot 'Em Up,Side Scroller,Singleplayer,Survival Horror
1999500,6,2D,2D Fighter,Action,Multiplayer,Singleplayer,Sports,,,,,,,,,,,,,,
1999520,20,2D Platformer,Adventure,Cartoon,Cartoony,Casual,Cats,Controller,Cute,Fantasy,Funny,Indie,Linear,Physics,Pixel Graphics,Platformer,Puzzle,Puzzle Platformer,Science,Singleplayer,Stylized
1999570,12,2D,Atmospheric,JRPG,Modern,Pixel Graphics,RPG,Singleplayer,Story Rich,Strategy,Stylized,Turn-Based Combat,Turn-Based Strategy,,,,,,,,
1999630,20,1990's,3D,6DOF,Action,Action-Adventure,Atmospheric,Combat,Dark,First-Person,FPS,Horror,Immersive,Linear,Psychological Horror,Retro,Short,Singleplayer,Stylized,Surreal,VR
1999660,20,3D,Card Battler,Card Game,Cute,Deckbuilding,Dungeon Crawler,Fantasy,Nonlinear,Procedural Generation,Replay Value,Roguelike,Roguelike Deckbuilder,Roguelite,RPG,Stylized,Tabletop,Third Person,Turn-Based,Turn-Based Combat,Turn-Based Tactics
1999680,20,2D,2D Platformer,Action,Action-Adventure,Adventure,Free to Play,Hand-drawn,Indie,Noir,Pixel Graphics,Platformer,Psychedelic,Psychological,Side Scroller,Singleplayer,Story Rich,Stylized,Violent,War,World War II
1999700,10,2D,Adventure,Casual,Dark,Horror,Indie,Psychological Horror,Singleplayer,Text-Based,Visual Novel,,,,,,,,,,
1999730,20,1990's,3D,Action,Action RPG,Action-Adventure,Adventure,Atmospheric,Colorful,Combat,Controller,Cute,Emotional,Fantasy,Mystery,Nature,Relaxing,RPG,Souls-like,Strategy RPG,Third Person
1999740,20,2D,Arcade,Clicker,Colorful,Controller,Free to Play,Hentai,Horror,Management,Memes,Point & Click,Psychological Horror,Relaxing,Score Attack,Simulation,Singleplayer,Solitaire,Souls-like,Strategy,Stylized
1999770,20,Action,Adventure,Anime,Casual,Collectathon,Colorful,Cute,Emotional,Exploration,Female Protagonist,JRPG,Lore-Rich,Open World,Puzzle,RPG,Sexual Content,Simulation,Singleplayer,Story Rich,Turn-Based Combat
1999830,20,1990's,3D,6DOF,Action,Arcade,Bowling,Cartoony,Casual,Colorful,Comedy,Cute,Family Friendly,First-Person,Funny,Golf,Mini Golf,Retro,Sports,Stylized,VR
1999850,20,3D,Action,Atmospheric,Character Customization,Combat,Early Access,Escape Room,Exploration,First-Person,Hidden Object,Horror,Lore-Rich,Multiplayer,Mythology,Party Game,PvP,Stylized,Supernatural,Survival Horror,Thriller
1999870,20,2D,3D,Adventure,Anime,Cute,Drama,Dungeon Crawler,Emotional,Exploration,Fantasy,JRPG,Medieval,Multiple Endings,Mystery Dungeon,Romance,RPG,Story Rich,Top-Down,Turn-Based Combat,Visual Novel
1999880,20,2D,Cartoony,Casual,City Builder,Colorful,Creature Collector,Cute,Dating Sim,Exploration,Farming Sim,Immersive Sim,JRPG,LGBTQ+,Mature,Nudity,Pixel Graphics,RPG,Sexual Content,Simulation,Time Management
1999910,20,2D,Action,Adventure,Arcade,Arena Shooter,Battle Royale,Beat 'em up,Bullet Hell,Casual,Combat,Dark,Demons,Hero Shooter,Horror,Pixel Graphics,Psychological,Psychological Horror,Shoot 'Em Up,Top-Down,Top-Down Shooter
1999920,15,2D Platformer,Adventure,Anime,Atmospheric,Casual,Cute,Dystopian,Emotional,Gore,Nudity,Sexual Content,Singleplayer,Story Rich,Violent,Visual Novel,,,,,
1999940,20,2D,Action,Action Roguelike,Adventure,Arcade,Colorful,Combat,Demons,Free to Play,Linear,Perma Death,Pixel Graphics,Political,Satire,Score Attack,Shooter,Singleplayer,Surreal,Top-Down,Violent
1999970,20,3D,Dark Fantasy,Demons,Fantasy,Magic,Medieval,Multiple Endings,Mystery,Roguelike,Roguelite,RPG,Strategy,Strategy RPG,Survival,Tactical RPG,Third Person,Turn-Based Combat,Turn-Based Strategy,Turn-Based Tactics,Vampire
1999990,13,2D,Casual,Colorful,Cute,Dark Humor,Education,Idler,Indie,Modern,Physics,Point & Click,Simulation,Singleplayer,,,,,,,
2000000,20,3D,3D Vision,Action,Action RPG,Beat 'em up,Combat,Early Access,Fantasy,First-Person,Hack and Slash,Historical,Linear,Medieval,PvE,Score Attack,Singleplayer,Stylized,Swordplay,Tutorial,VR
2000040,20,2D,Action RTS,Futuristic,Mouse only,Open World,Pixel Graphics,Real Time Tactics,Real-Time with Pause,RTS,Sci-fi,Simulation,Singleplayer,Space,Spaceships,Strategy,Survival,Tactical,Top-Down,Touch-Friendly,War
2000050,20,2D,2D Platformer,Action,Action RPG,Action-Adventure,Adventure,Combat,Dark,Dark Fantasy,Exploration,Magic,Medieval,Metroidvania,Pixel Graphics,Platformer,Precision Platformer,RPG,Side Scroller,Singleplayer,Souls-like
2000070,20,2D,Action,Controller,Cute,Family Friendly,Linear,Logic,Mystery Dungeon,Pixel Graphics,Procedural Generation,Puzzle,Relaxing,Retro,Roguelite,Singleplayer,Strategy,Tactical,Turn-Based Combat,Turn-Based Strategy,Turn-Based Tactics
2000090,20,Adventure,Choices Matter,Choose Your Own Adventure,Crime,Detective,Exploration,FMV,Immersive Sim,Interactive Fiction,Lore-Rich,Multiple Endings,Mystery,Nonlinear,Point & Click,Puzzle,Realistic,Singleplayer,Story Rich,Thriller,Visual Novel
2000120,13,2D,Adventure,Flight,Hand-drawn,Indie,Life Sim,Open World,Philosophical,Physics,Pixel Graphics,Singleplayer,Survival,Time Manipulation,,,,,,,
2000130,18,Adventure,Card Battler,Card Game,Dark Fantasy,Fantasy,Investigation,Lore-Rich,Multiplayer,PvE,PvP,Resource Management,RPG,Singleplayer,Story Rich,Strategy,Trading,Trading Card Game,Turn-Based Combat,,
2000150,20,3D,3D Vision,Action,Action RTS,Atmospheric,Cartoon,Cartoony,Colony Sim,Colorful,Cute,Dinosaurs,Dragons,Drama,Early Access,Emotional,Real Time Tactics,RTS,Strategy,Stylized,Top-Down
2000160,14,3D,Building,Crafting,Early Access,Economy,First-Person,Immersive Sim,Life Sim,Management,Music,Realistic,Sandbox,Simulation,Singleplayer,,,,,,
2000180,17,3D,Action,Arcade,Casual,Colorful,Controller,Cute,Female Protagonist,Free to Play,Funny,Indie,Procedural Generation,Relaxing,Runner,Score Attack,Singleplayer,Third Person,,,
2000190,20,2D,Action,Action Roguelike,Arcade,Bullet Hell,Bullet Time,Cyberpunk,Futuristic,Level Editor,Pixel Graphics,PvE,Retro,Roguelite,Sci-fi,Score Attack,Shoot 'Em Up,Shooter,Space,Top-Down,Top-Down Shooter
2000210,20,3D,Adventure,Atmospheric,Casual,Collectathon,Controller,Cozy,Emotional,Exploration,Female Protagonist,Hidden Object,Indie,Mystery,Mythology,Open World,Puzzle,Sandbox,Singleplayer,Story Rich,Wholesome
2000220,20,2D,Adventure,Atmospheric,Dark Comedy,Funny,Hand-drawn,Horror,Indie,Mystery,Narration,Nonlinear,Old School,Point & Click,Puzzle,Retro,Satire,Singleplayer,Story Rich,Surreal,Text-Based
2000260,12,2D,Choices Matter,CRPG,Dark Fantasy,Fantasy,Indie,Multiple Endings,RPG,Singleplayer,Story Rich,Turn-Based Combat,Turn-Based Tactics,,,,,,,,
2000270,20,Base Building,Building,Choose Your Own Adventure,City Builder,Co-op,Crafting,Economy,Exploration,First-Person,Massively Multiplayer,MMORPG,Open World,PvP,RPG,Sandbox,Sci-fi,Simulation,Space,Space Sim,Voxel
2000280,9,3D,3D Platformer,Action,Action-Adventure,Casual,Comedy,Funny,Indie,Singleplayer,,,,,,,,,,,
2000310,17,3D,3D Platformer,Action,Adventure,Cartoony,Colorful,Difficult,Free to Play,Indie,Mechs,Platformer,Post-apocalyptic,Precision Platformer,Robots,Singleplayer,Stylized,Third Person,,,
2000360,20,2D,2D Platformer,Adventure,Collectathon,Colorful,Demons,Difficult,Early Access,Family Friendly,Hand-drawn,Indie,Pixel Graphics,Puzzle,Robots,Shooter,Singleplayer,Soundtrack,Space,Spectacle fighter,Turn-Based Tactics
2000420,20,1980s,2D,Action,Arcade,Arena Shooter,Bullet Hell,Casual,Clicker,Comedy,Dark Comedy,Funny,Multiple Endings,Pixel Graphics,Point & Click,Score Attack,Shoot 'Em Up,Shooter,Soundtrack,Survival,Top-Down Shooter
2000430,17,3D,Action,Action Roguelike,Action-Adventure,Adventure,Atmospheric,Combat,Controller,Exploration,Fantasy,PvE,Roguelike,Roguelite,Singleplayer,Stylized,Third Person,Time Manipulation,,,
2000460,20,3D,3D Platformer,Action,Adventure,Arcade,Character Customization,Colorful,Combat,Crafting,Cyberpunk,Fantasy,Indie,Inventory Management,Linear,Magic,Platformer,Procedural Generation,Resource Management,Side Scroller,Singleplayer
2000480,20,1990's,3D,Action,Action-Adventure,Atmospheric,Casual,Dark,Early Access,Exploration,First-Person,Hidden Object,Horror,Indie,Mystery,Nonlinear,Psychological,Psychological Horror,Retro,Singleplayer,Walking Simulator
2000490,18,3D,Action,Action RPG,Action-Adventure,Casual,Combat,Crafting,Fantasy,Magic,MOBA,PvE,Real Time Tactics,RPG,RTS,Singleplayer,Strategy,Tactical,Tower Defense,,
2000530,20,1990's,2D,Action-Adventure,Adventure,Cartoon,Casual,Colorful,Comedy,Cute,Cyberpunk,Detective,Funny,Futuristic,Hacking,Logic,Point & Click,Puzzle,Third Person,Visual Novel,Walking Simulator
2000540,18,Atmospheric,Dark,Exploration,First-Person,Hidden Object,Horror,Indie,Multiple Endings,Psychedelic,Psychological Horror,Puzzle,Simulation,Singleplayer,Story Rich,Supernatural,Survival Horror,Thriller,Walking Simulator,,
2000560,17,2D,Action,Action RPG,Adventure,Choices Matter,Class-Based,Combat,Dungeon Crawler,Fantasy,Indie,Pixel Graphics,PvP,Retro,RPG,Singleplayer,Strategy,Survival,,,
2000570,20,2D,Action,Action RPG,Action-Adventure,Adventure,Anime,Character Customization,Choices Matter,Cute,Exploration,Fantasy,Funny,Hentai,Mature,Nonlinear,Real-Time,Romance,RPG,Sexual Content,Singleplayer
2000590,20,Action,Action-Adventure,Character Customization,Co-op,Combat,First-Person,FPS,Gun Customization,Horror,Military,Multiplayer,Parkour,PvP,Shooter,Strategy,Tactical,Team-Based,VR,War,Zombies
2000600,20,2D,Action,Action-Adventure,Arcade,Bullet Time,Cartoony,Casual,Character Customization,Clicker,Cute,Dark Humor,Exploration,Flight,Funny,Hero Shooter,Horror,Immersive Sim,Pixel Graphics,Psychological Horror,Shooter
2000670,20,2D,2D Platformer,Atmospheric,Dragons,Dystopian,Exploration,Fantasy,Female Protagonist,Futuristic,Nature,Platformer,Post-apocalyptic,Puzzle,RPG,Singleplayer,Story Rich,Strategy,Stylized,Underwater,Visual Novel
2000750,16,Casual,Cinematic,Colorful,Female Protagonist,Indie,LGBTQ+,Logic,Mature,Music,NSFW,Nudity,Puzzle,Relaxing,Romance,Sexual Content,Singleplayer,,,,
2000760,20,3D,Action,Action RPG,Action-Adventure,Adventure,Choices Matter,Driving,Exploration,First-Person,FPS,Immersive Sim,Old School,Open World,PvE,Realistic,Retro,Shooter,Singleplayer,Story Rich,Vehicular Combat
2000770,20,3D,3D Platformer,Abstract,Action,Arcade,Atmospheric,Casual,Classic,Comedy,Cult Classic,Exploration,Family Friendly,Minimalist,Physics,Platformer,Puzzle,Puzzle Platformer,Remake,Singleplayer,Top-Down
2000780,20,2.5D,2D,Action,Action-Adventure,Adventure,Cartoony,Combat,Comic Book,Controller,Exploration,Female Protagonist,Nonlinear,Old School,Pixel Graphics,Post-apocalyptic,Retro,Sci-fi,Story Rich,Underground,Underwater
2000800,18,3D,Action,Action-Adventure,Character Customization,Choices Matter,Cinematic,Combat,Early Access,Flight,Multiplayer,Simulation,Singleplayer,Strategy,Tactical,Vehicular Combat,War,Wargame,World War II,,
2000890,20,3D,Action,Character Customization,Co-op,First-Person,FPS,Futuristic,Immersive Sim,Linear,Mechs,Military,Multiplayer,Online Co-Op,PvE,Realistic,Sci-fi,Shooter,Simulation,Singleplayer,War
2000900,20,2D,2D Platformer,Adventure,Cartoony,Casual,Colorful,Controller,Cute,Family Friendly,Fantasy,Funny,Indie,Linear,Nature,Platformer,Precision Platformer,Short,Side Scroller,Singleplayer,Stylized
2000920,20,3D,3D Fighter,Action,Adventure,Beat 'em up,Combat,Dark,Horror,Realistic,Resource Management,RPG,Singleplayer,Stealth,Story Rich,Supernatural,Survival,Survival Horror,Third Person,Violent,Zombies
2000950,20,Action,Battle Royale,Co-op,First-Person,FPS,Gore,Gun Customization,Military,Modern,Multiplayer,Online Co-Op,PvP,Realistic,Shooter,Singleplayer,Story Rich,Tactical,Violent,War,Zombies
2000960,20,3D,Action,Action-Adventure,Adventure,Anime,Atmospheric,Exploration,Female Protagonist,Funny,Minimalist,Naval Combat,Post-apocalyptic,Puzzle,Remake,Singleplayer,Stylized,Tactical,Third Person,Turn-Based Combat,Turn-Based Tactics
2000970,20,2D,Action,Action-Adventure,Adventure,Atmospheric,Building,Crafting,Exploration,Futuristic,Indie,Pixel Graphics,Post-apocalyptic,Procedural Generation,Robots,Sci-fi,Side Scroller,Singleplayer,Strategy,Survival,Tower Defense
2000980,20,2D,Action,Action Roguelike,Anime,Arcade,Auto Battler,Bullet Hell,Early Access,Fantasy,Gothic,Horror,Pixel Graphics,Roguelike,Roguelite,Shoot 'Em Up,Shooter,Survival,Survival Horror,Top-Down,Top-Down Shooter
