"app_id","category"
"1944600","Steam Leaderboards"
"1944630","Family Sharing"
"1944630","Full controller support"
"1944630","Single-player"
"1944640","Family Sharing"
"1944640","Single-player"
"1944660","Family Sharing"
"1944660","Single-player"
"1944660","Steam Achievements"
"1944670","Family Sharing"
"1944670","Single-player"
"1944700","Family Sharing"
"1944700","Full controller support"
"1944700","Single-player"
"1944710","Multi-player"
"1944710","Online PvP"
"1944710","PvP"
"1944710","Single-player"
"1944730","Family Sharing"
"1944730","Full controller support"
"1944730","Single-player"
"1944730","Steam Achievements"
"1944730","Steam Cloud"
"1944740","Single-player"
"1944750","Single-player"
"1944760","Family Sharing"
"1944760","Partial Controller Support"
"1944760","Single-player"
"1944780","Family Sharing"
"1944780","Single-player"
"1944780","Steam Achievements"
"1944790","Family Sharing"
"1944790","Partial Controller Support"
"1944790","Single-player"
"1944790","Stats"
"1944790","Steam Achievements"
"1944810","Family Sharing"
"1944810","Full controller support"
"1944810","Single-player"
"1944810","Steam Achievements"
"1944810","Steam Cloud"
"1944850","Co-op"
"1944850","Family Sharing"
"1944850","Full controller support"
"1944850","Multi-player"
"1944850","Remote Play Together"
"1944850","Shared/Split Screen"
"1944850","Shared/Split Screen Co-op"
"1944850","Single-player"
"1944850","Steam Achievements"
"1944860","Full controller support"
"1944860","Game demo"
"1944860","Single-player"
"1944860","Steam Cloud"
"1944870","Co-op"
"1944870","Full controller support"
"1944870","In-App Purchases"
"1944870","LAN Co-op"
"1944870","Multi-player"
"1944870","Online Co-op"
"1944870","Single-player"
"1944870","Stats"
"1944870","Steam Achievements"
"1944870","Steam Turn Notifications"
"1944880","Single-player"
"1944910","Family Sharing"
"1944910","Full controller support"
"1944910","Single-player"
"1944910","Steam Achievements"
"1944920","Partial Controller Support"
"1944920","Single-player"
"1944940","Full controller support"
"1944940","Single-player"
"1944960","Family Sharing"
"1944960","Full controller support"
"1944960","Single-player"
"1944970","Family Sharing"
"1944970","Single-player"
"1944970","Steam Achievements"
"1944970","Steam Leaderboards"
"1945000","Single-player"
"1945010","Family Sharing"
"1945010","Single-player"
"1945010","Steam Achievements"
"1945030","Single-player"
"1945060","Single-player"
"1945160","Family Sharing"
"1945160","Partial Controller Support"
"1945160","Single-player"
"1945160","Steam Achievements"
"1945170","Family Sharing"
"1945170","Single-player"
"1945170","Steam Achievements"
"1945180","Single-player"
"1945220","Family Sharing"
"1945220","Single-player"
"1945220","Steam Achievements"
"1945220","Steam Cloud"
"1945230","Family Sharing"
"1945230","Single-player"
"1945230","Steam Achievements"
"1945230","Steam Cloud"
"1945250","Co-op"
"1945250","Cross-Platform Multiplayer"
"1945250","Family Sharing"
"1945250","In-App Purchases"
"1945250","Multi-player"
"1945250","Online Co-op"
"1945250","Online PvP"
"1945250","PvP"
"1945250","Single-player"
"1945250","Tracked Controller Support"
"1945250","VR Only"
"1945260","Co-op"
"1945260","Family Sharing"
"1945260","Multi-player"
"1945260","Partial Controller Support"
"1945260","Remote Play Together"
"1945260","Shared/Split Screen"
"1945260","Shared/Split Screen Co-op"
"1945260","Single-player"
"1945280","Family Sharing"
"1945280","Single-player"
"1945310","Cross-Platform Multiplayer"
"1945310","In-App Purchases"
"1945310","Multi-player"
"1945310","Online PvP"
"1945310","PvP"
"1945310","Remote Play Together"
"1945310","Shared/Split Screen"
"1945310","Shared/Split Screen PvP"
"1945310","Single-player"
"1945310","Steam Turn Notifications"
"1945540","Family Sharing"
"1945540","Single-player"
"1945560","Single-player"
"1945560","Steam Achievements"
"1945560","Steam Workshop"
"1945590","Family Sharing"
"1945590","Single-player"
"1945590","Steam Achievements"
"1945670","Family Sharing"
"1945670","Single-player"
"1945700","Family Sharing"
"1945700","Multi-player"
"1945700","PvP"
"1945700","Remote Play Together"
"1945700","Shared/Split Screen"
"1945700","Shared/Split Screen PvP"
"1945700","Single-player"
"1945710","Family Sharing"
"1945710","LAN PvP"
"1945710","Multi-player"
"1945710","Partial Controller Support"
"1945710","PvP"
"1945710","Single-player"
"1945710","Stats"
"1945710","Steam Achievements"
"1945720","Family Sharing"
"1945720","Single-player"
"1945730","Family Sharing"
"1945730","Single-player"
"1945740","Family Sharing"
"1945740","Single-player"
"1945750","Family Sharing"
"1945750","Single-player"
"1945750","Steam Achievements"
"1945760","Full controller support"
"1945760","Single-player"
"1945770","Full controller support"
"1945770","Single-player"
"1945780","Family Sharing"
"1945780","Full controller support"
"1945780","Single-player"
"1945780","Steam Achievements"
"1945790","Family Sharing"
"1945790","Single-player"
"1945790","Steam Cloud"
"1945800","Family Sharing"
"1945800","Full controller support"
"1945800","Single-player"
"1945800","Steam Achievements"
"1945820","Cross-Platform Multiplayer"
"1945820","Family Sharing"
"1945820","Includes level editor"
"1945820","Multi-player"
"1945820","Online PvP"
"1945820","PvP"
"1945820","Single-player"
"1945850","Family Sharing"
"1945850","Single-player"
"1945860","Single-player"
"1945860","Stats"
"1945860","Steam Cloud"
"1945880","Family Sharing"
"1945880","Single-player"
"1945890","Family Sharing"
"1945890","Single-player"
"1945900","Single-player"
"1945900","Steam Achievements"
"1945910","Family Sharing"
"1945910","Partial Controller Support"
"1945910","Single-player"
"1945920","Game demo"
"1945920","Single-player"
"1945920","Steam Cloud"
"1945970","Family Sharing"
"1945970","Partial Controller Support"
"1945970","Single-player"
"1945980","Co-op"
"1945980","Family Sharing"
"1945980","Full controller support"
"1945980","Multi-player"
"1945980","Remote Play on TV"
"1945980","Remote Play Together"
"1945980","Shared/Split Screen"
"1945980","Shared/Split Screen Co-op"
"1945980","Single-player"
"1945990","In-App Purchases"
"1945990","Single-player"
"1946000","Full controller support"
"1946000","Game demo"
"1946060","Single-player"
"1946060","Steam Achievements"
"1946070","Family Sharing"
"1946070","Full controller support"
"1946070","Single-player"
"1946070","Steam Achievements"
"1946070","Steam Cloud"
"1946140","Single-player"
"1946140","Steam Achievements"
"1946140","Steam Cloud"
"1946150","Co-op"
"1946150","In-App Purchases"
"1946150","Multi-player"
"1946150","Online Co-op"
"1946150","Single-player"
"1946150","Tracked Controller Support"
"1946150","VR Only"
"1946170","Full controller support"
"1946170","Single-player"
"1946170","Steam Achievements"
"1946260","Family Sharing"
"1946260","Single-player"
"1946270","Full controller support"
"1946270","Game demo"
"1946270","Single-player"
"1946280","Family Sharing"
"1946280","Single-player"
"1946300","Co-op"
"1946300","Multi-player"
"1946300","Online Co-op"
"1946300","Online PvP"
"1946300","PvP"
"1946310","Family Sharing"
"1946310","Partial Controller Support"
"1946310","Single-player"
"1946310","Steam Achievements"
"1946320","Partial Controller Support"
"1946320","Single-player"
"1946320","Steam Achievements"
"1946330","Single-player"
"1946340","Co-op"
"1946340","Multi-player"
"1946340","Online Co-op"
"1946340","Online PvP"
"1946340","PvP"
"1946340","Shared/Split Screen"
"1946340","Shared/Split Screen PvP"
"1946340","Single-player"
"1946380","Full controller support"
"1946380","Single-player"
"1946400","Full controller support"
"1946400","Game demo"
"1946400","Single-player"
"1946430","Family Sharing"
"1946430","Full controller support"
"1946430","Single-player"
"1946440","Single-player"
"1946460","Family Sharing"
"1946460","Single-player"
"1946460","Steam Achievements"
"1946470","Co-op"
"1946470","LAN Co-op"
"1946470","LAN PvP"
"1946470","MMO"
"1946470","Multi-player"
"1946470","PvP"
"1946470","Single-player"
"1946490","Family Sharing"
"1946490","Single-player"
"1946490","Steam Achievements"
"1946490","Steam Cloud"
"1946500","Game demo"
"1946500","Partial Controller Support"
"1946510","Game demo"
"1946530","Family Sharing"
"1946530","Single-player"
"1946530","Tracked Controller Support"
"1946530","VR Only"
"1946550","Family Sharing"
"1946550","Single-player"
"1946550","Steam Achievements"
"1946560","Single-player"
"1946590","Family Sharing"
"1946590","Multi-player"
"1946590","PvP"
"1946590","Single-player"
"1946590","Steam Achievements"
"1946600","Single-player"
"1946610","Family Sharing"
"1946610","Single-player"
"1946650","Co-op"
"1946650","Family Sharing"
"1946650","Multi-player"
"1946650","Online Co-op"
"1946650","Online PvP"
"1946650","PvP"
"1946650","Single-player"
"1946650","Steam Achievements"
"1946700","Family Sharing"
"1946700","Partial Controller Support"
"1946700","Single-player"
"1946700","Steam Achievements"
"1946700","Steam Cloud"
"1946750","Single-player"
"1946750","Steam Achievements"
"1946750","Steam Cloud"
"1946760","Partial Controller Support"
"1946760","Single-player"
"1946800","Game demo"
"1946800","Single-player"
"1946810","Family Sharing"
"1946810","Single-player"
"1946840","Family Sharing"
"1946840","Single-player"
"1946840","Tracked Controller Support"
"1946840","VR Only"
"1946920","Game demo"
"1946920","Single-player"
"1946930","Single-player"
"1946970","Family Sharing"
"1946970","Single-player"
"1946970","Steam Achievements"
"1946970","Steam Cloud"
"1946970","Steam Leaderboards"
"1946980","Family Sharing"
"1946980","Single-player"
"1946980","Steam Leaderboards"
"1946990","Family Sharing"
"1946990","Single-player"
"1946990","Steam Achievements"
"1947020","Single-player"
"1947030","Single-player"
"1947040","Single-player"
"1947050","Family Sharing"
"1947050","Single-player"
"1947050","Steam Achievements"
"1947050","Steam Cloud"
"1947060","Family Sharing"
"1947060","Full controller support"
"1947060","Single-player"
"1947060","Steam Achievements"
"1947060","Steam Cloud"
"1947070","Cross-Platform Multiplayer"
"1947070","Family Sharing"
"1947070","Multi-player"
"1947070","Online PvP"
"1947070","PvP"
"1947070","Single-player"
"1947070","Tracked Controller Support"
"1947070","VR Only"
"1947090","Family Sharing"
"1947090","Full controller support"
"1947090","Single-player"
"1947090","Steam Achievements"
"1947110","Family Sharing"
"1947110","Single-player"
"1947110","Steam Achievements"
"1947120","Family Sharing"
"1947120","Partial Controller Support"
"1947120","Single-player"
"1947120","Steam Achievements"
"1947160","Partial Controller Support"
"1947160","Single-player"
"1947160","Steam Achievements"
"1947210","Family Sharing"
"1947210","Single-player"
"1947220","Single-player"
"1947240","Co-op"
"1947240","Family Sharing"
"1947240","Multi-player"
"1947240","Online Co-op"
"1947240","Single-player"
"1947240","Tracked Controller Support"
"1947240","VR Only"
"1947260","Family Sharing"
"1947260","Single-player"
"1947260","Steam Achievements"
"1947260","Steam Leaderboards"
"1947270","Family Sharing"
"1947270","Partial Controller Support"
"1947270","Single-player"
"1947280","Co-op"
"1947280","Family Sharing"
"1947280","LAN Co-op"
"1947280","LAN PvP"
"1947280","MMO"
"1947280","Multi-player"
"1947280","Online Co-op"
"1947280","Online PvP"
"1947280","PvP"
"1947280","Shared/Split Screen"
"1947280","Shared/Split Screen Co-op"
"1947280","Single-player"
"1947290","Full controller support"
"1947290","Single-player"
"1947290","Steam Achievements"
"1947300","Single-player"
"1947300","Steam Achievements"
"1947300","Steam Cloud"
"1947350","Family Sharing"
"1947350","Single-player"
"1947350","Steam Achievements"
"1947440","Family Sharing"
"1947440","Partial Controller Support"
"1947440","Single-player"
"1947440","Steam Achievements"
"1947440","Steam Leaderboards"
"1947460","Family Sharing"
"1947460","Single-player"
"1947470","Co-op"
"1947470","Commentary available"
"1947470","Full controller support"
"1947470","Multi-player"
"1947470","Online Co-op"
"1947470","Online PvP"
"1947470","PvP"
"1947470","Single-player"
"1947470","Stats"
"1947470","Steam Achievements"
"1947490","Family Sharing"
"1947490","Partial Controller Support"
"1947490","Single-player"
"1947490","Steam Achievements"
"1947500","Family Sharing"
"1947500","Single-player"
"1947500","Steam Achievements"
"1947500","Steam Cloud"
"1947500","Tracked Controller Support"
"1947500","VR Only"
"1947530","Family Sharing"
"1947530","Single-player"
"1947530","Steam Cloud"
"1947570","Co-op"
"1947570","LAN Co-op"
"1947570","Multi-player"
"1947570","Online Co-op"
"1947570","Partial Controller Support"
"1947570","Single-player"
"1947580","Full controller support"
"1947580","Single-player"
"1947580","Steam Achievements"
"1947580","Steam Cloud"
"1947660","Co-op"
"1947660","Family Sharing"
"1947660","Multi-player"
"1947660","Online Co-op"
"1947660","Partial Controller Support"
"1947660","Single-player"
"1947660","Steam Achievements"
"1947670","Family Sharing"
"1947670","Single-player"
"1947690","Family Sharing"
"1947690","Single-player"
"1947720","Single-player"
"1947730","Captions available"
"1947730","Co-op"
"1947730","Full controller support"
"1947730","Multi-player"
"1947730","Online Co-op"
"1947730","Remote Play Together"
"1947730","Shared/Split Screen"
"1947730","Shared/Split Screen Co-op"
"1947730","Single-player"
"1947730","Stats"
"1947730","Steam Achievements"
"1947730","Steam Leaderboards"
"1947740","Game demo"
"1947740","Single-player"
"1947750","Family Sharing"
"1947750","Single-player"
"1947750","Steam Achievements"
"1947750","Steam Cloud"
"1947750","Steam Trading Cards"
"1947770","Full controller support"
"1947770","Game demo"
"1947770","Single-player"
"1947800","Single-player"
"1947810","Single-player"
"1947860","Single-player"
"1947890","Full controller support"
"1947890","In-App Purchases"
"1947890","Single-player"
"1947890","Steam Achievements"
"1947890","Steam Cloud"
"1947910","Full controller support"
"1947910","Single-player"
"1947930","Family Sharing"
"1947930","Single-player"
"1947930","Tracked Controller Support"
"1947930","VR Only"
"1947940","Family Sharing"
"1947940","Full controller support"
"1947940","Single-player"
"1947940","Steam Achievements"
"1947950","Family Sharing"
"1947950","Full controller support"
"1947950","Single-player"
